team_id,player_id,name,nationality,position,age,attack,midfield,defence,goalkeeping,pace,shooting,passing,dribbling,defending,physical,value_millions,wage_thousands,potential,is_wonderkid
rotherham,rotherham_spence,Kian Spence,English,CM,24,64,64,63,10,69,59,63,65,59,70,1.1,7,71,false
crawley,bromley_arthurs,Jude Arthurs,English,CM,24,63,62,61,10,70,58,61,64,58,62,1.3,7,73,false
swindon,swindon_mabete,Filozofe Mabete,Congo DR,CB,20,58,56,63,10,62,30,51,56,62,70,1.2,8,79,false
chesterfield,chesterfield_bonis,Lee Bonis,Northern Irish,ST,24,63,61,45,10,73,62,47,61,27,68,1.1,7,70,false
fleetwood,fleetwood_evans,Ched Evans,Welsh,ST,36,62,63,53,10,43,65,58,60,39,78,1.2,7,67,false
gillingham,wycombe_mccleary,Garath McCleary,Jamaican,RM,38,63,62,55,10,70,62,62,64,49,61,1,7,64,false
fleetwood,fleetwood_andrew,Danny Andrew,English,LB,24,63,63,63,10,51,54,62,61,61,69,1.1,7,70,false
grimsby,bra_walters,Andy Cook,English,ST,34,62,63,49,10,40,65,53,56,27,83,1,7,67,false
port_vale,port_vale_stockley,Jayden Stockley,English,ST,24,63,63,52,10,51,62,49,58,33,81,1.1,7,70,false
gillingham,salford_harris,Kadeem Harris,English,LM,32,63,62,59,10,83,54,55,66,52,60,1.1,6,65,false
bristol_rovers,hul_smallwood2,Richard Smallwood,English,CM,35,60,62,63,10,41,56,63,59,60,71,1,8,64,false
york_city,york_city_banks2,Ollie Banks,English,CM,24,63,63,61,10,53,63,63,60,55,77,1.1,7,70,false
salford,sal_turton,Oliver Turton,English,CB,32,61,60,63,10,65,39,57,63,62,70,1,7,65,false
colchester,colchester_digby,Paul Digby,English,CDM,24,55,57,63,10,34,52,56,55,61,81,1.1,7,70,false
chesterfield,chesterfield_naylor,Tom Naylor,English,CDM,24,58,59,63,10,50,55,59,55,62,72,1.1,7,70,false
grimsby,grimsby_walker,Jamie Walker,Scottish,CM,32,63,62,60,10,72,61,63,67,58,69,1.2,7,66,false
northampton,northampton_fitzsimons,Ross Fitzsimons,English,GK,31,10,11,13,63,63,63,59,64,31,62,1.1,7,63,false
rochdale,rochdale_dieseruvwe2,Emmanuel Dieseruvwe,English,ST,24,63,62,48,10,67,62,48,57,27,78,1.1,7,70,false
port_vale,port_vale_marosi,Marko Maroši,Slovak,GK,33,10,11,13,63,64,62,61,63,41,62,1.2,7,63,false
barnet,barnet_collinge,Danny Collinge,English,CB,24,56,54,63,10,52,29,43,52,62,72,1.1,7,70,false
colchester,colchester_bishop,Ted Bishop,English,CDM,24,63,63,61,10,71,57,64,66,58,64,1.1,7,70,false
york_city,york_city_kitching,Mark Kitching,English,CB,29,58,55,63,10,60,39,49,53,62,72,1.3,8,68,false
bristol_rovers,leyton_orient_james,Tom James,Welsh,RB,29,63,63,62,10,59,59,63,60,60,64,1.3,7,67,false
accrington,acc_rawson,Farrend Rawson,English,CB,26,55,51,63,10,49,32,41,40,63,77,1,8,69,false
rotherham,mk_dons_nemane,Aaron Nemane,French,RB,27,63,62,61,10,87,52,55,65,53,52,1.3,7,68,false
colchester,colchester_anderson,Harry Anderson,English,LM,28,63,62,61,10,65,62,58,62,54,72,1.1,7,66,false
barnet,barnet_tshimanga,Kabongo Tshimanga,English,ST,24,63,61,44,10,79,62,49,62,26,73,1.1,7,70,false
gillingham,gil_little,Armani Little,English,CM,28,63,62,60,10,78,60,62,66,58,64,2,9,70,false
salford,sal_butcher,Matt Butcher,English,CM,28,61,61,63,10,53,60,61,61,61,74,1,7,68,false
bristol_rovers,brr_kilgour,Alfie Kilgour,English,CB,27,59,55,63,10,60,46,44,51,61,75,1,8,67,false
salford,wycombe_udoh,Daniel Udoh,Nigerian,ST,28,63,62,51,10,81,61,53,63,39,75,1.3,8,67,false
gillingham,gillingham_hale,Ronan Hale,Northern Irish,ST,24,63,61,42,10,75,65,57,64,28,62,1.1,7,70,false
bristol_rovers,exe_taylor3,Jack Aitchison,Scottish,CAM,25,63,61,45,10,79,60,59,65,33,44,1,7,74,false
colchester,rotherham_raggett,Sean Raggett,English,CB,31,56,52,63,10,41,42,41,43,63,72,1.3,8,67,false
chesterfield,gil_hutton,Remeao Hutton,English,RB,26,63,60,60,10,84,45,58,61,54,71,1,5,70,false
york_city,fleetwood_medley,Zech Medley,English,CB,25,57,53,63,10,63,30,44,51,62,74,1.1,7,68,false
barnet,bnt_kanu,Idris Kanu,Sierra Leonean,LM,25,63,62,62,10,86,51,55,62,55,68,1,7,68,false
exeter,exeter_doylehayes,Jake Doyle-Hayes,Irish,CM,26,63,63,61,10,65,58,63,65,59,61,1.3,8,71,false
bristol_rovers,brr_sparkes,Jack Sparkes,English,LB,24,63,63,62,10,68,46,60,61,57,64,1,7,68,false
rochdale,rochdale_gilmour,Harvey Gilmour,English,CM,24,63,63,62,10,67,55,60,64,58,63,1.1,7,70,false
barnet,crawley_wright,Will Wright,English,CB,27,63,60,61,10,69,54,62,59,60,79,1.2,7,67,false
chesterfield,grimsby_mceachran,George McEachran,English,CDM,24,62,63,61,10,60,48,62,65,58,53,1.4,9,76,false
crewe,mk_dons_offord,Luke Offord,English,CB,25,58,55,63,10,65,28,48,54,61,73,1.4,8,74,false
barnet,barnet_ofoborh,Nnamdi Ofoborh,Nigerian,CDM,24,61,61,63,10,70,56,56,62,60,73,1.1,7,70,false
chesterfield,che_gordon,Lewis Gordon,Scottish,LB,22,63,62,63,10,81,42,54,60,55,56,1,6,70,false
crewe,cre_hutchinson,Reece Hutchinson,English,LB,25,63,61,61,10,75,49,56,59,55,66,1,7,68,false
salford,fleetwood_graydon,Ryan Graydon,Irish,ST,27,63,63,48,10,82,59,57,61,33,70,1.1,7,66,false
crewe,crewe_lankester,Jack Lankester,English,CAM,25,63,62,52,10,77,59,60,64,43,58,1.1,7,68,false
crawley,crawley_williams,Jay Williams,St. Kitts and Nevis,CDM,23,55,56,63,10,65,42,53,56,60,80,1.2,7,73,false
bristol_rovers,burton_kamwa,Bobby Kamwa,Cameroonian,LM,24,63,60,46,10,83,60,55,63,28,66,1.1,7,70,false
port_vale,port_vale_smith,Jackson Smith,English,GK,24,10,11,13,63,62,62,61,64,37,62,1.3,8,74,false
chesterfield,bristol_rovers_sotiriou,Ruel Sotiriou,Cypriot,ST,24,63,62,39,10,82,63,56,66,22,62,1.1,7,71,false
northampton,northampton_burroughs,Jack Burroughs,Scottish,RB,24,63,60,63,10,72,52,56,62,60,70,1,6,68,false
cheltenham,cheltenham_mccann,Charlie McCann,Northern Irish,CM,24,63,63,60,10,70,60,63,65,58,65,1.1,7,70,false
crewe,leyton_orient_white,Joe White,English,CM,22,63,63,59,10,65,59,63,63,55,60,1.1,7,73,false
northampton,northampton_shaw,Liam Shaw,English,CM,24,63,62,63,10,66,56,58,64,59,71,1.2,7,73,false
crewe,cre_march,Josh March,English,ST,28,63,62,47,10,74,62,52,62,30,72,1,6,66,false
port_vale,port_vale_moon,Jasper Moon,English,CB,24,53,50,63,10,59,26,42,42,64,72,1.1,7,70,false
port_vale,port_vale_montsma,Lewis Montsma,Holland,CB,26,59,58,63,10,39,34,48,56,61,68,1.4,8,72,false
crawley,crawley_barker,Charlie Barker,English,CB,24,58,55,63,10,65,35,47,53,61,72,1.1,7,70,false
northampton,northampton_dyche,Max Dyche,English,CB,22,59,55,63,10,69,37,46,50,60,75,1,6,72,false
rochdale,rochdale_hayes,Cian Hayes,Irish,RM,21,63,61,44,10,80,53,56,66,28,45,1.2,7,77,false
cheltenham,mk_dons_tomlinson,Joe Tomlinson,English,LB,25,63,63,61,10,76,52,59,64,55,52,1.1,7,67,false
salford,salford_nmai2,Kelly Nmai,Holland,LB,24,63,63,61,10,90,55,54,67,52,47,1.1,7,70,false
rotherham,rotherham_martha,Ar'jany Martha,Curaçaoan,LM,24,63,62,59,10,82,52,57,66,55,53,1.1,7,70,false
cheltenham,cheltenham_tomkinson,Jonathan Tomkinson,United States,LB,24,61,58,63,10,71,39,54,56,60,77,1.1,7,70,false
walsall,walsall_connolly,James Connolly,Welsh,CB,23,56,54,63,10,57,28,47,51,62,71,1.2,7,73,false
swindon,oxford_negru,Stephan Negru,Moldova,CB,23,55,52,63,10,56,25,42,48,63,72,1.2,7,73,false
bristol_rovers,bristol_rovers_forde,Shaqai Forde,English,RM,24,63,60,51,10,80,59,53,66,40,63,1.1,7,70,false
rotherham,rotherham_adegboyega,Emmanuel Adegboyega,Irish,CB,24,57,54,63,10,62,34,47,51,62,71,1.1,7,70,false
bristol_rovers,bristol_rovers_balmer,Kofi Balmer,Northern Irish,CB,24,58,55,63,10,65,36,48,53,62,70,1.1,7,70,false
walsall,walsall_harper,Vincent Harper,Kenyan,LB,24,63,59,62,10,90,45,53,64,56,72,1.1,7,70,false
walsall,walsall_williams,Harry Williams,English,CB,23,54,50,63,10,51,24,38,45,62,73,1.3,8,76,false
york_city,york_city_stones,Josh Stones,English,ST,21,63,62,51,10,70,61,48,60,36,74,1.3,8,80,false
fleetwood,fle_potter,Finley Potter,English,CB,21,53,49,62,10,60,25,39,43,62,69,1,5,68,false
swindon,swindon_holman,Fletcher Holman,English,ST,24,62,59,43,10,86,61,53,61,32,57,1.1,7,69,false
fleetwood,fleetwood_davies,Will Davies,English,ST,26,62,59,44,10,71,61,44,61,29,63,1.2,7,69,false
rotherham,rotherham_cover,Brandon Cover,Jamaican,RB,24,62,60,62,10,76,41,56,58,56,70,1.1,7,69,false
grimsby,grimsby_kacurri,Maldini Kacurri,Albanian,CB,24,55,51,62,10,62,27,41,47,60,74,1.1,7,69,false
grimsby,grimsby_turi,Géza Dávid Turi,Faroe Islands,CDM,23,59,60,62,10,68,46,58,58,60,64,1.2,8,75,false
accrington,acc_matthews,Devon Matthews,English,CB,22,56,52,62,10,61,28,43,52,61,72,1,6,64,false
walsall,walsall_burke,Harrison Burke,English,CB,22,56,51,62,10,67,39,40,50,61,74,1.3,8,77,false
walsall,walsall_smith,Reece Smith,English,LM,24,62,60,52,10,80,55,56,61,41,61,1.1,7,69,false
newport,newport_jenkins,Lee Jenkins,Welsh,CB,24,55,51,62,10,66,28,42,47,61,71,1.1,7,69,false
accrington,accrington_sinclair,Isaac Sinclair,English,CM,24,62,61,56,10,77,58,58,64,49,66,1.1,7,69,false
chesterfield,chesterfield_bryden,Fraser Bryden,Scottish,ST,24,62,59,45,10,73,61,43,59,28,69,1.3,8,75,false
accrington,acc_whalley,Shaun Whalley,English,ST,35,62,61,52,10,64,64,60,64,47,56,1,5,68,false
walsall,qpr_adomah,Albert Adomah,Ghanaian,RM,37,62,61,55,10,64,60,60,65,50,58,1,6,69,false
chesterfield,chesterfield_grigg,Will Grigg,Northern Irish,ST,24,62,60,47,10,50,64,49,62,32,60,1.1,7,69,false
bristol_rovers,brr_harrison,Ellis Harrison,Welsh,ST,31,62,62,54,10,70,61,53,61,43,74,1,7,66,false
tranmere,tranmere_turnbull,Jordan Turnbull,English,CB,31,55,52,62,10,50,27,43,46,61,78,1.3,8,67,false
fleetwood,fle_lynch,Jay Lynch,English,GK,31,10,11,13,62,62,62,58,61,41,63,1,7,67,false
accrington,sal_stockton,Cole Stockton,English,ST,31,62,62,48,10,61,63,52,59,32,73,2,8,66,false
york_city,york_city_boateng,Hiram Boateng,English,CM,29,62,62,61,10,66,59,61,62,58,73,1.1,7,68,false
port_vale,port_vale_mcgowan,Aaron McGowan,English,CB,24,61,59,62,10,70,43,55,59,59,72,1.1,7,69,false
colchester,colchester_hunt,Rob Hunt,English,RB,29,60,60,62,10,69,35,54,63,57,61,1.2,7,66,false
bristol_rovers,cam_purrington,Ben Purrington,English,LB,29,61,60,62,10,68,48,57,59,60,65,1,7,66,false
tranmere,tranmere_brough,Patrick Brough,English,CB,24,61,58,62,10,66,50,54,56,59,74,1.1,7,69,false
tranmere,tranmere_smith,Nathan Smith,English,CB,24,53,48,62,10,48,31,37,40,62,77,1.1,7,69,false
northampton,mk_dons_lemonheighevans,Connor Lemonheigh-Evans,Welsh,CM,28,62,61,59,10,74,60,60,64,56,62,1.1,7,65,false
rochdale,rochdale_maguire,Laurence Maguire,English,CB,24,58,55,62,10,60,36,49,54,62,71,1.1,7,69,false
barnet,barnet_comley,Brandon Comley,Montserratian,CDM,24,59,59,62,10,60,50,57,58,59,72,1.1,7,69,false
fleetwood,fleetwood_coughlan,Ronan Coughlan,Irish,ST,29,62,60,41,10,76,61,53,61,24,65,1.2,7,66,false
colchester,colchester_vincentyoung,Kane Vincent-Young,Grenadian,RB,29,62,60,61,10,79,54,56,61,57,64,1.2,7,66,false
york_city,york_city_shelton,Mark Shelton,English,CM,24,62,62,62,10,66,59,59,61,58,73,1.1,7,69,false
chesterfield,chesterfield_dunkley,Chey Dunkley,English,CB,24,55,52,62,10,45,36,40,49,62,74,1.1,7,69,false
northampton,northampton_list,Elliott List,English,RM,28,62,58,43,10,89,60,52,64,28,58,1.1,7,65,false
cheltenham,clt_cundy,Robbie Cundy,English,CB,28,55,51,62,10,55,26,41,49,61,72,1,6,66,false
gillingham,gil_mckenzie,Robbie McKenzie,English,CDM,26,57,58,62,10,67,47,56,55,59,72,1,7,69,false
cheltenham,cheltenham_miller,George Miller,English,ST,27,62,60,49,10,81,61,50,61,38,71,1.3,8,69,false
newport,brm_cameron,Kyle Cameron,Scottish,CB,28,58,55,62,10,53,38,46,54,61,74,2,8,67,false
rochdale,rochdale_east,Ryan East,English,CM,26,62,62,60,10,65,54,61,63,56,64,1.4,8,72,false
bristol_rovers,brr_southwood,Luke Southwood,Northern Irish,GK,27,10,11,13,62,63,59,64,62,50,60,1,8,70,false
swindon,swindon_smith,Harry Smith,English,ST,30,62,62,57,10,48,62,49,52,41,81,1.1,7,64,false
salford,sal_woodburn,Ben Woodburn,Welsh,CAM,25,62,61,49,10,70,60,60,66,41,50,1,7,68,false
salford,leyton_orient_cooper,Brandon Cooper,Welsh,CB,25,54,52,62,10,54,34,45,45,62,69,1.2,7,70,false
york_city,york_city_king,Jeff King,English,RB,25,61,60,62,10,69,37,53,59,56,66,1.2,7,69,false
swindon,swindon_clark,Mitch Clark,Welsh,RB,24,61,60,62,10,72,44,56,60,58,61,1.1,7,69,false
barnet,walsall_knowles,Tom Knowles,English,RB,27,62,58,57,10,87,56,57,62,51,73,1.2,7,67,false
gillingham,gil_coleman,Ethan Coleman,English,CDM,25,57,58,62,10,66,47,55,57,59,74,1,6,70,false
bristol_rovers,afc_wimbledon_harbottle,Riley Harbottle,English,CB,24,55,52,62,10,66,29,45,48,61,73,1.3,7,73,false
york_city,york_city_hunt,Alex Hunt,Irish,CM,24,62,62,57,10,70,58,61,66,54,53,0.9,6,68,false
crawley,crawley_mckenna,Stephen Duke-McKenna,Guyanese,LM,24,62,61,56,10,80,55,58,63,52,43,1.1,7,69,false
rochdale,mk_dons_sherring,Sam Sherring,English,CB,25,56,52,62,10,72,31,45,50,61,72,1.4,8,73,false
crawley,crawley_odimayo,Akin Odimayo,English,CB,24,59,56,62,10,74,34,49,58,60,72,1.1,7,69,false
exeter,new_dolan,Taylor Perry,English,CM,24,62,62,58,10,68,56,61,63,54,63,1,5,67,false
salford,salford_longelo,Rosaire Longelo,English,RM,25,62,61,59,10,82,52,56,64,53,57,1,6,65,false
port_vale,port_vale_waine,Ben Waine,New Zealander,ST,22,62,60,52,10,77,61,54,61,44,68,1.3,8,78,false
crawley,crawley_watson,Louie Watson,Irish,CM,24,62,62,60,10,66,55,62,65,58,59,1.1,7,69,false
tranmere,brr_senior,Joel Senior,English,RB,25,60,58,62,10,70,33,50,59,57,65,1,7,66,false
rotherham,rotherham_tavares,Fábio Tavares,Portuguese,ST,24,62,60,42,10,85,62,58,64,31,57,1.1,7,69,false
grimsby,grimsby_sweeney,Jayden Sweeney,English,LB,23,60,59,62,10,72,38,55,61,58,60,1.2,7,73,false
walsall,walsall_dallas,Andy Dallas,Scottish,ST,24,62,59,43,10,81,61,46,60,28,59,1.1,7,69,false
grimsby,ply_hazard,Harvey Cartwright,English,GK,24,10,10,12,62,62,65,57,64,29,58,1,6,72,false
salford,peterborough_odoh,Abraham Odoh,English,LM,25,62,59,55,10,90,57,54,64,47,66,1.2,7,69,false
rotherham,rotherham_jellis,Jamie Jellis,English,CM,24,62,61,60,10,69,57,59,64,55,73,1.1,7,69,false
rochdale,rochdale_beckwith,Sam Beckwith,English,CB,22,57,55,62,10,65,40,51,50,61,71,0.9,6,70,false
gillingham,gil_smith_a,Andy Smith,English,CB,23,56,53,62,10,62,34,44,47,61,70,1,7,69,false
grimsby,grimsby_staunton,Reece Staunton,Irish,LB,23,62,61,62,10,69,47,59,59,58,68,1.2,7,73,false
york_city,york_city_newby,Alex Newby,English,LB,23,62,61,59,10,80,59,57,64,54,57,1,6,70,false
port_vale,port_vale_headley,Jaheim Headley,English,LB,21,62,59,58,10,84,54,53,67,53,67,1,6,74,true
crawley,crawley_farquharson,Priestley Farquharson,English,CB,24,55,50,62,10,61,33,38,41,61,74,1.1,7,69,false
walsall,walsall_ward,Jed Ward,English,GK,24,10,11,13,62,64,60,55,65,23,62,1.1,7,69,false
