team_id,player_id,name,nationality,position,age,attack,midfield,defence,goalkeeping,pace,shooting,passing,dribbling,defending,physical,value_millions,wage_thousands,potential,is_wonderkid
union_berlin,fcu_ronnow,Frederik Rønnow,Danish,GK,33,10,12,16,78,78,78,69,79,47,77,8,32,80,false
leverkusen,lev_andrich,Robert Andrich,German,CB,30,76,76,78,10,57,72,75,67,77,81,28,62,81,false
gladbach,bmg_honorat,Franck Honorat,French,RM,29,78,77,64,10,82,75,77,76,54,63,14,32,81,false
gladbach,leeds_elvedi,Nico Elvedi,Swiss,CB,28,69,68,78,10,70,39,62,64,79,78,22.9,75,80,false
schalke_04,schalke_04_gosens,Robin Gosens,German,LB,24,77,77,78,10,68,73,72,74,76,75,17.3,35,83,false
koln,koe_schwabe,Marvin Schwäbe,German,GK,30,10,12,16,78,76,74,77,81,47,78,8,22,82,false
leipzig,rbl_henrichs,Benjamin Henrichs,German,RB,28,75,77,78,10,68,54,75,76,77,70,14,42,80,false
bayern,bayern_ito,Hiroki Ito,Japanese,CB,26,72,73,78,10,74,57,71,72,80,72,23,49,83,false
leverkusen,lev_tella,Nathan Tella,Nigerian,RM,26,78,75,59,10,90,74,71,80,46,60,14,28,78,false
bremen,svw_schmid,Romano Schmid,Austrian,CAM,25,78,78,65,10,81,66,78,83,56,58,12,32,79,false
hoffenheim,tsg_kabak,Ozan Kabak,Turkish,CB,25,71,69,78,10,68,37,59,66,76,80,10,25,84,false
leipzig,leipzig_geertruida,Lutsharel Geertruida,Holland,CB,25,75,75,78,10,70,62,70,75,78,77,13.1,29,81,false
stuttgart,stuttgart_fuhrich,Chris Führich,German,LM,27,78,76,63,10,86,72,72,82,51,58,9.9,25,81,false
leipzig,rbl_vandevoordt,Maarten Vandevoordt,Belgian,GK,23,10,10,12,78,80,77,82,78,55,76,10,22,81,false
hoffenheim,hoffenheim_burger,Wouter Burger,Holland,CM,24,75,77,78,10,71,68,77,75,76,83,10.2,22,80,false
dortmund,dortmund_silva,Fábio Silva,Portuguese,ST,23,78,77,54,10,76,75,67,81,33,76,17.3,33,84,false
stuttgart,vfb_leweling,Jamie Leweling,German,RM,24,78,76,63,10,83,73,68,81,46,76,22,35,79,false
frankfurt,frankfurt_theate,Arthur Theate,Belgian,CB,24,72,73,78,10,67,40,70,70,78,80,17.3,35,83,false
stuttgart,stuttgart_khannouss,Bilal El Khannouss,Moroccan,CAM,21,78,76,55,10,81,66,76,83,38,56,6.6,13,81,false
dortmund,dortmund_chukwuemeka,Carney Chukwuemeka,Austrian,CAM,21,78,78,72,10,74,69,75,83,65,70,10.5,19,84,false
leipzig,rbl_nusa,Antonio Nusa,Norwegian,LW,20,78,76,56,10,85,73,70,85,42,64,22,28,92,true
frankfurt,frankfurt_onyedika,Raphael Onyedika,Nigerian,CDM,24,73,73,78,10,73,64,69,72,75,84,17.3,35,83,false
frankfurt,frankfurt_uzun,Can Uzun,Turkish,CAM,24,78,76,55,10,73,81,72,81,38,64,17.3,35,83,false
leverkusen,lyon_moreira,Afonso Moreira,Portuguese,LM,20,78,76,64,10,89,71,70,78,50,70,12.9,20,82,false
leverkusen,leverkusen_kofane,Christian Kofane,Cameroonian,ST,19,77,74,54,10,81,76,62,73,33,74,4.6,9,79,false
bayern,bayern_karl,Lennart Karl,German,RM,17,77,75,50,10,73,73,73,84,34,43,6,10,80,false
frankfurt,sge_gotze,Mario Götze,German,CM,33,76,77,61,10,52,73,82,82,53,64,10,62,79,false
bremen,svw_weiser,Mitchell Weiser,German,RB,31,75,77,75,10,72,63,74,80,72,68,8,28,77,false
leverkusen,leverkusen_flekken,Mark Flekken,Holland,GK,32,10,11,13,77,78,75,81,77,32,76,13.2,43,80,false
mainz,m05_zentner,Robin Zentner,German,GK,31,10,12,16,77,80,72,59,82,62,72,10,32,80,false
gladbach,gladbach_diks,Kevin Diks,Indonesia,CB,28,74,73,77,10,79,67,70,72,77,78,6.8,19,77,false
stuttgart,hoffenheim_promel,Grischa Prömel,German,CM,30,76,76,77,10,65,75,72,74,75,79,8.1,25,79,false
augsburg,augsburg_maurice,Alexis Claude-Maurice,French,CAM,24,77,77,72,10,75,73,73,82,68,66,14.9,30,82,false
mainz,m05_caci,Anthony Caci,French,RB,28,74,75,77,10,71,56,72,72,74,75,8,22,82,false
leverkusen,lev_terrier,Martin Terrier,French,CAM,28,77,75,55,10,73,77,75,78,36,71,18,42,81,false
bremen,svw_friedl,Marco Friedl,Austrian,CB,27,70,70,77,10,73,44,64,69,79,77,12,28,84,false
gladbach,bmg_hack,Robin Hack,German,LM,26,77,74,52,10,77,76,71,80,33,60,8,22,77,false
freiburg,freiburg_beste,Jan-Niklas Beste,German,RM,24,77,77,68,10,76,67,78,78,61,62,14.9,30,82,false
hamburg,hamburg_lokonga,Albert Sambi Lokonga,Belgian,CM,24,76,77,75,10,67,67,75,77,70,72,14.9,30,82,false
hoffenheim,hoffenheim_wimmer,Patrick Wimmer,Austrian,LM,24,77,75,63,10,80,69,71,81,49,72,14.9,30,82,false
leverkusen,leverkusen_bade,Loïc Badé,French,CB,25,70,68,77,10,61,45,57,67,77,78,21,43,84,false
freiburg,freiburg_suzuki,Yuito Suzuki,Japanese,CAM,24,77,76,61,10,85,68,71,79,48,57,14.9,30,82,false
hoffenheim,hoffenheim_lemperle,Tim Lemperle,German,ST,24,77,76,58,10,81,75,67,76,40,76,14.9,30,82,false
mainz,mainz_nebel,Paul Nebel,German,CAM,24,77,75,61,10,75,74,72,81,49,60,14.9,30,82,false
leipzig,bmg_reitz,Rocco Reitz,German,CM,23,76,76,77,10,72,70,74,78,77,72,18,28,83,false
augsburg,augsburg_matsima,Chrislain Matsima,French,CB,24,65,62,77,10,80,34,52,58,79,78,14.9,30,82,false
dortmund,bvb_yan_couto,Yan Couto,Brazilian,RB,23,73,77,72,10,76,62,78,84,71,59,22,38,82,false
freiburg,freiburg_matanovic,Igor Matanović,Croatian,ST,24,77,75,60,10,67,74,56,68,35,84,14.9,30,82,false
bremen,svw_lynen,Senne Lynen,Belgian,CDM,26,72,73,77,10,67,62,72,67,75,78,8,18,77,false
union_berlin,union_berlin_querfeld,Leopold Querfeld,Austrian,CB,22,68,66,77,10,57,50,58,57,78,78,15.8,29,85,false
freiburg,freiburg_backhaus,Mio Backhaus,German,GK,21,10,11,13,77,78,71,71,82,23,76,10.5,19,84,false
frankfurt,sge_larsson,Hugo Larsson,Swedish,CM,21,77,77,76,10,72,72,71,77,71,76,22,42,79,false
dortmund,dortmund_bellingham,Jobe Bellingham,English,CM,19,72,72,77,10,70,69,73,76,80,83,13.7,22,84,false
bayern,celta_vigo_zaragoza,Bryan Zaragoza,Spanish,LM,23,77,75,49,10,82,72,72,82,30,44,49.3,95,86,false
leipzig,mainz_gruda,Brajan Gruda,German,CAM,21,77,75,51,10,83,72,74,82,32,64,19.5,33,87,false
leverkusen,leverkusen_quansah,Jarell Quansah,English,CB,22,71,69,77,10,80,48,62,69,77,76,25.2,43,87,false
dortmund,dortmund_karetsas,Konstantinos Karetsas,Greek,CAM,24,76,73,45,10,76,71,74,80,24,47,12.7,27,81,false
augsburg,scf_gregoritsch,Michael Gregoritsch,Austrian,ST,31,76,75,60,10,51,78,68,69,42,75,10,38,80,false
augsburg,fca_gouweleeuw,Jeffrey Gouweleeuw,Holland,CB,34,70,70,76,10,68,58,66,64,78,73,4,18,81,false
leverkusen,lev_hofmann,Jonas Hofmann,German,CAM,33,76,76,69,10,61,75,77,78,64,68,14,48,78,false
union_berlin,fcu_khedira,Rani Khedira,Tunisian,CDM,31,60,63,76,10,63,44,58,62,79,83,8,28,78,false
mainz,m05_jae_sung,Lee Jae Sung,Korea Republic,CM,32,76,76,71,10,65,71,73,78,66,66,6,28,78,false
frankfurt,sge_skhiri,Ellyes Skhiri,Tunisian,CDM,30,74,74,76,10,62,72,71,74,75,74,14,42,81,false
freiburg,scf_eggestein,Maximilian Eggestein,German,CDM,28,71,72,76,10,61,62,69,71,73,79,12,35,79,false
koln,koln_ache,Ragnar Ache,German,ST,26,76,72,53,10,77,75,53,68,29,78,9,22,78,false
augsburg,norwich_giannoulis,Dimitris Giannoulis,Greek,LB,29,74,75,76,10,85,55,69,73,70,64,1.9,10,76,false
stuttgart,vfb_karazor,Atakan Karazor,Turkish,CDM,29,62,66,76,10,45,36,63,68,77,73,10,32,79,false
leipzig,leipzig_elmas,Eljif Elmas,Macedonian,CAM,25,76,76,71,10,68,70,73,79,65,69,9.6,22,79,false
augsburg,augsburg_dahmen,Finn Dahmen,German,GK,27,10,11,13,76,76,70,80,79,52,75,13.5,33,79,false
augsburg,augsburg_schlotterbeck,Keven Schlotterbeck,German,CB,24,64,63,76,10,62,30,53,56,77,73,12.7,27,81,false
augsburg,augsburg_massengo,Han-Noah Massengo,French,CDM,24,71,73,76,10,69,53,70,75,73,75,12.7,27,81,false
hoffenheim,tsg_hlozek,Adam Hložek,Czech,ST,23,76,76,51,10,76,77,72,77,30,78,18,28,85,false
bremen,svw_pieper,Amos Pieper,German,CB,27,62,61,76,10,65,32,54,53,80,73,8,22,81,false
leverkusen,lev_boniface,Victor Boniface,Nigerian,ST,24,76,75,57,10,55,78,65,77,38,76,48,62,88,false
stuttgart,stuttgart_hendriks,Ramon Hendriks,Holland,CB,23,67,66,76,10,82,33,59,66,77,76,10.9,22,82,false
mainz,mainz_martel,Eric Martel,German,CDM,24,66,68,76,10,58,51,64,70,76,82,12.7,27,81,false
stuttgart,stuttgart_tomas,Tiago Tomás,Portuguese,LM,25,76,73,56,10,85,74,67,79,39,68,21,43,84,false
frankfurt,sge_knauff,Ansgar Knauff,German,LM,23,76,74,66,10,89,71,69,76,57,64,18,32,85,false
hoffenheim,hoffenheim_hajdari,Albian Hajdari,Kosovan,CB,24,65,64,76,10,60,32,56,55,77,79,12.7,27,81,false
augsburg,rennes_rieder,Fabian Rieder,Swiss,CAM,23,76,75,65,10,75,71,73,76,55,67,19.1,32,84,false
frankfurt,frankfurt_wahi,Elye Wahi,Ivorian,ST,24,76,73,49,10,89,75,64,76,31,65,12.7,27,81,false
leipzig,bur_esteve,Maxime Estève,French,CB,23,68,66,76,10,74,40,57,63,76,79,15,35,87,true
freiburg,freiburg_treu,Philipp Treu,German,RB,24,75,76,76,10,78,46,68,78,68,67,12.7,27,81,false
hoffenheim,tsg_prass,Alexander Prass,Austrian,LB,24,76,76,75,10,75,67,74,76,71,76,14,25,77,false
leverkusen,leverkusen_poku,Ernest Poku,Holland,RM,21,76,74,57,10,90,67,68,77,40,64,7.7,15,82,false
leipzig,leipzig_bakayoko,Johan Bakayoko,Belgian,RW,22,76,74,51,10,80,72,69,80,33,63,18.4,33,85,false
augsburg,augsburg_kade,Anton Kade,German,RM,24,76,74,57,10,81,73,71,75,41,69,12.7,27,81,false
frankfurt,sge_bahoya,Jean-Mattéo Bahoya,French,LM,21,76,74,60,10,94,67,68,78,46,59,14,18,93,true
leipzig,rbl_vermeeren,Arthur Vermeeren,Belgian,CM,20,74,76,72,10,66,55,78,77,66,66,18,28,88,false
frankfurt,frankfurt_chaibi,Farès Chaïbi,Algerian,CAM,22,75,76,73,10,70,68,79,77,70,72,7.2,15,81,false
leipzig,leipzig_ouedraogo,Assan Ouédraogo,German,CM,19,76,75,66,10,82,72,76,82,59,71,16,25,85,false
hoffenheim,hoffenheim_hranac,Robin Hranáč,Czech,CB,25,66,63,76,10,70,38,52,53,76,78,15.3,33,82,false
hoffenheim,hoffenheim_chaves,Arthur Chaves,Brazilian,CB,24,65,62,75,10,81,37,52,54,76,76,16.3,33,83,false
union_berlin,fcu_trimmel,Christopher Trimmel,Austrian,RB,38,73,74,75,10,61,65,74,68,74,79,3,18,77,false
gladbach,gladbach_batz,Daniel Batz,German,GK,34,10,11,13,75,76,73,67,78,35,75,3.3,15,75,false
mainz,m05_da_costa,Danny da Costa,German,CB,31,71,69,75,10,78,56,64,68,75,78,6,22,75,false
freiburg,scf_kubler,Lukas Kübler,German,RB,32,71,69,75,10,76,54,61,67,73,76,8,22,80,false
freiburg,scf_gunter,Christian Günter,German,LB,32,74,73,75,10,76,59,68,70,71,80,6,28,80,false
mainz,m05_kohr,Dominik Kohr,German,CB,31,72,69,75,10,72,63,60,69,74,81,6,22,77,false
mainz,mainz_mwene,Phillipp Mwene,Austrian,LB,24,75,75,75,10,75,55,69,75,69,69,10.9,23,80,false
leipzig,rbl_klostermann,Lukas Klostermann,German,CB,29,68,68,75,10,76,49,62,67,75,72,10,42,82,false
frankfurt,frankfurt_zetterer,Michael Zetterer,German,GK,24,10,11,13,75,74,71,81,77,41,74,10.9,23,80,false
hoffenheim,hoffenheim_bernardo,Bernardo,Brazilian,LB,30,70,69,75,10,66,53,63,68,75,76,9.5,29,77,false
hamburg,hsv_muheim,Miro Muheim,Swiss,LB,27,75,75,75,10,77,66,73,73,71,73,8,18,78,false
hoffenheim,hoffenheim_machida,Koki Machida,Japanese,CB,28,67,65,75,10,72,40,60,56,75,77,20.2,49,81,false
mainz,fca_tietz,Phillip Tietz,German,ST,28,75,73,58,10,52,76,57,68,34,83,10,25,77,false
stuttgart,vfb_vagnoman,Josha Vagnoman,German,RB,24,75,73,74,10,85,61,69,73,69,82,14,32,80,false
gladbach,gladbach_sander,Philipp Sander,German,CB,27,72,73,75,10,70,67,73,74,77,72,8.5,22,76,false
hamburg,hamburg_capaldo,Nicolás Capaldo,Argentine,CB,27,73,72,75,10,82,68,68,73,75,77,8.5,22,77,false
bayern,bayern_boey,Sacha Boey,French,RB,24,72,71,75,10,70,55,66,74,75,76,8.7,19,80,false
union_berlin,union_berlin_kohn,Derrick Köhn,Ghanaian,LB,24,75,74,73,10,84,69,71,77,69,70,10.9,23,80,false
augsburg,augsburg_jakic,Kristijan Jakić,Croatian,CDM,24,68,69,75,10,63,62,64,68,75,79,10.9,23,80,false
mainz,fcu_hollerbach,Benedict Hollerbach,German,ST,24,75,73,47,10,83,76,66,79,28,76,8,14,76,false
stuttgart,stuttgart_assignon,Lorenz Assignon,French,RB,25,71,71,75,10,76,53,64,73,73,72,6,15,78,false
union_berlin,union_berlin_bosch,Zeno Van den Bosch,Belgian,CB,24,65,67,75,10,54,28,66,53,75,73,10.9,23,80,false
leverkusen,leverkusen_fernandez,Ezequiel Fernández,Argentine,CDM,24,67,70,75,10,61,47,67,72,73,78,10.9,23,80,false
leipzig,leipzig_bitshiabu,El Chadaille Bitshiabu,French,CB,20,67,66,75,10,67,36,60,56,74,79,28.3,43,88,false
gladbach,gladbach_castrop,Jens Castrop,Korea Republic,LM,22,75,75,71,10,80,66,71,77,66,71,7.2,15,81,false
bayern,bayern_ibrahimovic,Arijon Ibrahimović,German,LM,24,75,72,50,10,85,68,71,77,30,58,10.9,23,80,false
augsburg,augsburg_fellhauer,Robin Fellhauer,German,RM,24,73,73,75,10,80,60,70,73,72,76,10.9,23,80,false
hamburg,hamburg_remberg,Nicolai Remberg,German,CDM,25,68,69,75,10,66,59,65,71,74,85,8.2,19,78,false
leipzig,leipzig_harder,Conrad Harder,Danish,ST,24,75,74,52,10,79,76,66,72,30,81,10.9,23,80,false
union_berlin,union_berlin_ilic,Andrej Ilić,Serbian,ST,24,75,74,56,10,71,71,58,69,31,81,10.9,23,80,false
stuttgart,stuttgart_jeltsch,Finn Jeltsch,German,CB,19,67,67,75,10,72,38,60,65,75,73,8.6,15,82,false
bremen,bremen_mbangula,Samuel Mbangula,Belgian,LM,21,74,71,52,10,83,71,66,77,35,55,14.3,25,85,false
stuttgart,stuttgart_chema,Chema,Spanish,CDM,24,67,70,74,10,62,47,67,69,73,69,9.4,21,79,false
schalke_04,schalke_04_karius,Loris Karius,German,GK,32,10,11,13,74,74,70,70,76,55,74,5.2,19,74,false
leverkusen,leverkusen_blaswich,Janis Blaswich,German,GK,34,10,11,13,74,76,68,59,77,43,76,5.3,22,75,false
gladbach,bmg_stöger,Kevin Stöger,Austrian,CAM,31,73,74,66,10,51,72,79,76,64,61,8,32,79,false
leverkusen,lev_vazquez,Lucas Vázquez,Spanish,RB,34,71,74,69,10,62,73,79,79,70,65,14,35,78,false
schalke_04,schalke_04_karaman,Kenan Karaman,Turkish,CAM,31,74,71,51,10,73,73,70,75,32,74,3,12,74,false
mainz,mainz_becker,Sheraldo Becker,Surinamese,ST,30,74,73,51,10,88,72,69,76,35,71,13,38,80,false
hamburg,hsv_dompé,Jean-Luc Dompé,French,LW,30,74,72,51,10,81,71,72,78,38,54,8,18,78,false
koln,koln_castromontes,Alessio Castro-Montes,Belgian,RM,27,74,74,72,10,69,69,74,74,70,69,2.4,8,75,false
hamburg,hamburg_torunarigha,Jordan Torunarigha,Nigerian,CB,28,68,66,74,10,79,39,60,63,73,81,20.2,49,81,false
stuttgart,stuttgart_nartey,Nikolas Nartey,Danish,CAM,25,73,74,73,10,73,61,71,78,69,74,4.4,12,75,false
dortmund,bvb_meyer,Alexander Meyer,German,GK,34,10,10,12,74,72,71,79,75,41,74,4,14,76,false
gladbach,bmg_scally,Joe Scally,United States,RB,22,70,68,74,10,79,54,60,69,73,77,14,22,81,false
bremen,bremen_agu,Felix Agu,Nigerian,LB,25,72,72,74,10,87,56,64,76,70,62,5.1,13,76,false
koln,koln_bulter,Marius Bülter,German,ST,32,74,73,61,10,70,77,67,70,48,76,2.4,10,74,false
hoffenheim,hoffenheim_gendrey,Valentin Gendrey,French,RB,25,68,68,74,10,74,37,60,67,72,72,6,15,76,false
koln,koln_johannesson,Ísak Bergmann Jóhannesson,Icelandic,CM,23,73,74,69,10,72,64,74,74,63,71,3.6,9,76,false
union_berlin,union_berlin_schafer,András Schäfer,Hungarian,CM,26,74,74,72,10,71,62,69,76,65,70,6.6,17,76,false
koln,koln_mensah,Gideon Mensah,Ghanaian,LB,27,72,72,74,10,76,57,65,72,69,67,2.4,8,75,false
dortmund,dortmund_ramaj,Diant Ramaj,German,GK,24,10,11,13,74,76,70,82,78,28,71,9.4,21,79,false
freiburg,freiburg_osterhage,Patrick Osterhage,German,CDM,24,66,67,74,10,74,56,62,68,76,73,9.4,21,79,false
koln,koln_krau,Tom Krauß,German,CDM,24,70,70,74,10,74,65,65,71,72,78,10.2,22,80,false
koln,koln_sebulonsen,Sebastian Sebulonsen,Norwegian,RB,22,73,71,74,10,83,66,65,69,70,77,3.3,8,77,false
frankfurt,frankfurt_collins,Nnamdi Collins,German,CB,24,67,67,74,10,84,30,64,68,74,75,9.4,21,79,false
gladbach,gladbach_leopold,Enzo Leopold,German,CM,24,73,74,71,10,68,60,73,76,65,70,9.4,21,79,false
freiburg,freiburg_engelhardt,Yannik Engelhardt,German,CDM,24,66,67,74,10,78,51,65,64,73,78,9.4,21,79,false
hoffenheim,hoffenheim_daghim,Adam Daghim,Danish,RM,24,74,72,64,10,92,67,64,74,51,72,9.4,21,79,false
stuttgart,stuttgart_bouanani,Badredine Bouanani,Algerian,RM,20,74,73,51,10,71,68,73,77,33,58,11.1,19,84,false
union_berlin,fcu_kemlein,Aljoscha Kemlein,German,CM,20,72,73,74,10,59,61,70,74,71,73,6,12,83,false
leverkusen,mon_ben_seghir,Eliesse Ben Seghir,Moroccan,CAM,20,74,72,48,10,73,72,71,78,28,61,22,22,86,true
hoffenheim,hoffenheim_rots,Mats Rots,Holland,LB,24,74,73,72,10,80,60,71,73,67,75,9.4,21,79,false
