team_id,player_id,name,nationality,position,age,attack,midfield,defence,goalkeeping,pace,shooting,passing,dribbling,defending,physical,value_millions,wage_thousands,potential,is_wonderkid
twente,twe_steijn,Daan Rots,Holland,RW,25,73,72,54,10,78,69,69,75,40,64,10,28,76,false
feyenoord,feyenoord_beelen,Thomas Beelen,Holland,CB,24,69,68,73,10,77,43,63,68,72,78,8.1,21,79,false
az,az_penetra,Alexandre Penetra,Portuguese,CB,24,65,64,73,10,66,36,59,59,74,76,8.1,21,79,false
heerenveen,heerenveen_meerveld,Ringo Meerveld,Holland,CAM,24,73,72,61,10,80,67,69,77,51,64,8.1,21,79,false
ajax,ajax_regeer,Youri Regeer,Holland,CDM,24,71,72,73,10,69,57,71,72,71,69,8.1,21,79,false
az,az_kasius,Denso Kasius,Holland,RB,24,73,72,72,10,90,58,68,71,65,73,8.1,21,79,false
twente,twente_ter,Sondre Ørjasæter,Norwegian,LW,24,72,72,50,10,79,62,66,77,31,62,7,19,78,false
az,az_daal,Ro-Zangelo Daal,Holland,LW,24,72,72,52,10,78,62,66,77,36,57,7,19,78,false
telstar,telstar_jr,Ronald Koeman Jr.,Holland,GK,24,10,11,13,72,70,71,80,72,29,70,7,19,78,false
az,az_patati,Patati,Brazilian,RW,24,72,71,49,10,87,68,64,73,31,64,7,19,78,false
az,az_sin,Matěj Šín,Czech,CAM,24,71,72,60,10,61,64,71,75,50,64,7,19,78,false
twente,twente_propper,Robin Pröpper,Holland,CB,24,65,65,72,10,47,51,60,55,74,74,7,19,78,false
feyenoord,feyenoord_nieuwkoop,Bart Nieuwkoop,Holland,RB,24,71,71,72,10,70,62,71,70,70,73,7,19,78,false
nec,nec_mor,Emre Mor,Turkish,CAM,24,72,70,52,10,85,65,65,82,38,56,7,19,78,false
twente,twe_lammers,Sam Lammers,Holland,ST,28,72,72,52,10,63,70,67,76,36,68,14,40,77,false
ajax,ajax_edvardsen,Oliver Edvardsen,Norwegian,LW,24,72,72,64,10,80,67,64,74,56,72,7,19,78,false
utrecht,utrecht_paredes,Kevin Paredes,United States,LM,24,72,72,64,10,78,61,65,76,58,47,7,19,78,false
feyenoord,feyenoord_tengstedt,Casper Tengstedt,Danish,ST,24,72,70,52,10,72,72,63,69,36,61,7,19,78,false
psv,exc_linthorst,Couhaib Driouech,Moroccan,LW,23,72,71,46,10,92,65,61,75,26,63,6,15,76,true
psv,scf_sildillia,Kiliann Sildillia,French,RB,23,65,65,72,10,64,30,61,67,73,73,14,25,84,false
groningen,groningen_blokzijl,Thijmen Blokzijl,Holland,CB,24,64,64,72,10,61,32,57,59,72,73,7,19,78,false
feyenoord,feyenoord_deijl,Mats Deijl,Holland,RB,24,70,68,72,10,68,58,62,66,70,76,7,19,78,false
feyenoord,feyenoord_ernst,Tjark Ernst,German,GK,24,10,11,13,72,77,73,62,76,31,69,7,19,78,false
az,az_jensen,Isak Jensen,Danish,LW,24,71,72,52,10,77,67,67,75,35,75,7,19,78,false
az,az_maikuma,Seiya Maikuma,Japanese,RB,24,72,71,72,10,72,61,67,71,68,72,7,19,78,false
nec,nec_lebreton,Noé Lebreton,French,CAM,24,72,72,71,10,73,64,68,73,66,77,7,19,78,false
ajax,ajax_rosa,Lucas Rosa,Brazilian,RB,24,68,68,72,10,78,42,62,67,69,70,7,19,78,false
groningen,groningen_resink,Stije Resink,Holland,CDM,24,70,71,72,10,66,59,68,69,67,75,7,19,78,false
ajax,ajax_mokio,Jorthy Mokio,Congo DR,CDM,24,66,68,71,10,67,50,64,72,69,70,6.1,17,77,false
go_ahead,go_ahead_suray,Mathis Suray,Belgian,LM,24,71,70,58,10,64,70,68,72,47,63,6.1,17,77,false
twente,ajx_pasveer,Remko Pasveer,Holland,GK,41,10,10,14,71,66,76,78,62,33,78,3,30,79,false
pec_zwolle,pec_zwolle_viergever,Nick Viergever,Holland,CB,24,68,68,71,10,57,53,63,65,70,75,6.1,17,77,false
fortuna,fortuna_branderhorst,Mattijs Branderhorst,Holland,GK,24,10,11,13,71,72,69,66,72,40,70,6.1,17,77,false
go_ahead,toulouse_haug,Kjetil Haug,Norwegian,GK,27,10,11,13,71,71,68,68,73,45,71,7,18,75,false
pec_zwolle,pec_zwolle_namli,Younes Namli,Danish,RM,24,71,71,56,10,62,64,71,74,44,59,6.1,17,77,false
ajax,utr_warmerdam,Maarten Paes,Indonesia,GK,27,10,10,12,71,72,68,66,72,31,72,8,32,82,false
ajax,ajax_wijndal,Owen Wijndal,Holland,LB,24,71,71,71,10,78,54,69,69,65,71,6.1,17,77,false
az,az_sadiq,Ibrahim Sadiq,Ghanaian,RW,24,71,69,49,10,83,65,59,74,34,59,6.1,17,77,false
pec_zwolle,pec_miedema,Jasper Schendelaar,Holland,GK,25,10,10,12,71,72,69,66,74,25,69,3,15,76,true
twente,pec_kezbere,Thomas van den Belt,Holland,CM,24,70,71,69,10,56,67,69,68,65,68,6,16,74,true
groningen,gro_de_heus,Etienne Vaessen,Surinamese,GK,30,10,10,12,71,71,69,70,74,63,70,3,18,74,false
feyenoord,feyenoord_ivanusec,Luka Ivanušec,Croatian,CAM,24,71,71,63,10,58,69,70,77,57,71,6.1,17,77,false
twente,twente_hilgers,Mees Hilgers,Indonesia,CB,24,64,62,71,10,72,43,54,60,71,73,6.1,17,77,false
utrecht,utrecht_engwanda,Alonzo Engwanda,Belgian,CDM,24,66,66,71,10,75,52,61,69,69,75,6.1,17,77,false
feyenoord,feyenoord_borges,Gonçalo Borges,Portuguese,RW,24,71,71,49,10,83,58,62,74,29,58,6.1,17,77,false
ajax,ajax_gaaei,Anton Gaaei,Danish,RB,24,71,68,68,10,86,66,63,65,62,75,6.1,17,77,false
utrecht,utrecht_eerdhuijzen,Mike Eerdhuijzen,Holland,CB,24,61,59,71,10,49,25,54,46,71,78,6.1,17,77,false
excelsior,excelsior_gassel,Stijn van Gassel,Holland,GK,24,10,11,13,71,72,70,66,72,44,68,6.1,17,77,false
utrecht,utrecht_alarcon,Alarcón,Spanish,RW,24,71,69,46,10,85,68,60,73,28,61,6.1,17,77,false
ajax,ajax_janse,Dies Janse,Holland,CB,24,66,65,70,10,63,36,61,63,68,79,5.3,15,76,false
sparta,sparta_young,Marvin Young,Holland,CB,24,65,65,70,10,75,33,63,68,70,72,5.3,15,76,false
az,az_dijkstra,Elijah Dijkstra,Holland,RB,24,70,70,69,10,83,53,64,70,61,66,5.3,15,76,false
twente,twente_nijstad,Ruud Nijstad,Holland,CB,24,66,65,70,10,67,49,57,67,70,72,5.3,15,76,false
az,az_chavez,Mateo Chávez,Mexican,LB,24,68,69,70,10,77,45,63,70,65,65,5.3,15,76,false
feyenoord,feyenoord_diarra,Gaoussou Diarra,Malian,LW,24,70,67,45,10,83,69,62,72,29,58,5.3,15,76,false
telstar,telstar_hardeveld,Jeff Hardeveld,Holland,LB,24,70,70,69,10,60,62,73,66,67,74,5.3,15,76,false
twente,twente_pjaca,Marko Pjaca,Croatian,LW,24,70,69,51,10,64,69,67,74,39,61,5.3,15,76,false
sparta,sparta_bergen,Mitchell van Bergen,Holland,RM,24,70,67,47,10,94,60,61,70,27,53,5.3,15,76,false
nec,nec_ogawa,Koki Ogawa,Japanese,ST,24,70,68,50,10,50,71,57,67,29,68,5.3,15,76,false
utrecht,exc_ippel,Siebe Horemans,Belgian,CB,24,66,65,70,10,70,40,62,65,68,77,4,12,72,true
heerenveen,heerenveen_zagaritis,Vasilios Zagaritis,Greek,LB,24,68,67,70,10,83,46,61,67,64,68,5.3,15,76,false
excelsior,excelsior_widell,Casper Widell,Swedish,CB,24,61,58,70,10,58,29,52,46,70,80,5.3,15,76,false
twente,twente_l,Mathias Kjølø,Norwegian,CDM,24,68,70,69,10,46,56,68,68,65,62,5.3,15,76,false
go_ahead,go_ahead_edvardsen,Victor Edvardsen,Swedish,ST,24,70,70,48,10,83,69,65,68,28,78,5.3,15,76,false
heerenveen,nec_smits,Dirk Proper,Holland,CDM,26,68,70,69,10,54,56,65,74,66,60,15,35,78,false
az,az_wit,Mees de Wit,Holland,LB,24,70,69,68,10,75,54,69,71,63,73,5.3,15,76,false
utrecht,utrecht_didden,Matisse Didden,Belgian,CB,24,64,63,70,10,56,37,58,56,69,80,5.3,15,76,false
feyenoord,frankfurt_ferri,Nacho Ferri,Spanish,ST,21,70,69,50,10,68,70,54,68,29,78,10.5,19,84,false
az,az_oduro,Rome-Jayden Owusu-Oduro,Holland,GK,24,10,11,13,70,68,65,66,73,40,69,5.3,15,76,false
twente,twente_lemkin,Stav Lemkin,Israeli,CB,24,62,59,70,10,69,37,53,50,69,77,5.3,15,76,false
heerenveen,heerenveen_linday,Marcus Linday,Swedish,CDM,24,67,67,69,10,60,59,62,67,64,77,4.6,13,75,false
sparta,sparta_quintero,Teo Quintero,Venezuelan,CB,24,63,61,69,10,67,31,57,53,67,78,4.6,13,75,false
ajax,ajax_bounida,Rayane Bounida,Moroccan,RW,24,68,69,48,10,66,62,72,74,33,55,4.6,13,75,false
nec,nec_fonville,Deveron Fonville,Curaçaoan,CB,24,60,58,69,10,73,34,47,59,69,67,4.6,13,75,false
go_ahead,go_ahead_nauber,Gerrit Nauber,German,CB,24,59,57,69,10,44,35,45,48,70,73,4.6,13,75,false
telstar,telstar_peersman,Marvin Peersman,Belgian,CB,24,67,64,69,10,70,48,58,62,67,80,4.6,13,75,false
sparta,gae_hendriks,Bas Kuipers,Holland,LB,29,67,67,69,10,67,44,64,67,66,75,3,12,69,false
fortuna,fortuna_marquez,Iván Márquez,Spanish,CB,24,61,59,69,10,47,43,50,49,69,76,4.6,13,75,false
nec,nec_mattheus,Thomas Ouwejan,Holland,LM,27,68,69,67,10,68,62,71,69,64,70,8,22,70,false
nec,nec_monteiro,Jamiro Monteiro,Cape Verde Islands,CM,24,68,69,61,10,71,59,70,72,54,68,4.6,13,75,false
nec,nec_sierhuis,Kaj Sierhuis,Holland,ST,24,69,67,49,10,54,72,56,66,29,70,4.6,13,75,false
utrecht,utrecht_jensen,Victor Jensen,Danish,CM,24,69,68,61,10,69,67,65,72,55,64,4.6,13,75,false
az,az_hornkamp,Jizz Hornkamp,Holland,ST,24,69,66,61,10,65,74,56,64,55,69,4.6,13,75,false
psv,psv_nagalo,Adamo Nagalo,Burkinabe,CB,24,63,61,69,10,70,29,53,61,68,78,4.6,13,75,false
excelsior,excelsior_meissen,Rick Meissen,Holland,CB,24,60,56,69,10,59,34,44,48,67,76,4.6,13,75,false
go_ahead,go_ahead_james,Dean James,Indonesia,LB,24,69,69,69,10,80,56,65,65,63,65,4.6,13,75,false
twente,ajx_baas,Kristian Hlynsson,Icelandic,CAM,22,69,68,55,10,62,63,64,72,41,61,3,22,76,false
heerenveen,heerenveen_braude,Oliver Braude,Norwegian,RB,24,69,69,68,10,79,46,66,68,61,70,4.6,13,75,false
sparta,sparta_mito,Shunsuke Mito,Japanese,LM,24,69,66,48,10,85,62,60,73,32,52,4.6,13,75,false
go_ahead,go_ahead_arson,Stefán Ingi Sigurðarson,Icelandic,ST,24,68,66,47,10,55,68,53,61,23,71,4,12,74,false
utrecht,utrecht_stepanov,Artem Stepanov,Ukrainian,ST,24,68,66,48,10,69,67,51,64,26,71,4,12,74,false
ajax,ajax_bouwman,Aaron Bouwman,Holland,CB,24,63,62,68,10,57,51,56,61,68,70,4,12,74,false
heerenveen,heerenveen_willemsen,Maas Willemsen,Holland,CB,24,61,59,68,10,59,34,51,57,68,75,4,12,74,false
fortuna,fortuna_brittijn,Philip Brittijn,Holland,CDM,24,67,67,68,10,70,61,64,66,65,67,4,12,74,false
az,az_zoet,Jeroen Zoet,Holland,GK,24,10,11,13,68,66,70,69,66,51,69,4,12,74,false
nec,nec_proper,Bram Nuytinck,Holland,CB,35,60,58,68,10,39,40,51,47,69,72,2,12,72,false
fortuna,fortuna_pinto,Ivo Pinto,Portuguese,RB,24,68,66,68,10,76,46,63,64,62,74,4,12,74,false
sparta,sparta_indi,Bruno Martins Indi,Holland,CB,24,62,63,68,10,35,42,57,55,68,70,4,12,74,false
utrecht,utrecht_brouwer,Michael Brouwer,Holland,GK,24,10,11,13,68,71,67,65,67,26,64,4,12,74,false
twente,spa_goudmijn,Arno Verschueren,Belgian,CAM,26,67,67,68,10,68,66,63,66,66,66,5,18,72,false
go_ahead,go_ahead_sampsted,Alfons Sampsted,Icelandic,RB,24,68,66,68,10,73,47,60,66,63,72,4,12,74,false
nec,nec_crooij,Vito van Crooij,Holland,CAM,24,68,67,54,10,69,66,68,67,42,70,4,12,74,false
pec_zwolle,pec_zwolle_graves,Simon Graves,Danish,CB,24,64,63,68,10,57,47,59,62,68,74,4,12,74,false
go_ahead,go_ahead_linthorst,Evert Linthorst,Holland,CDM,24,65,66,68,10,62,60,61,66,65,74,4,12,74,false
utrecht,utrecht_zagre,Arthur Zagré,Burkinabe,LM,24,68,68,67,10,80,52,60,73,61,58,4,12,74,false
twente,twente_unuvar,Naci Ünüvar,Turkish,LM,24,68,67,49,10,65,61,69,73,38,41,4,12,74,false
pec_zwolle,pec_zwolle_sommer,Tobias Sommer,Danish,CDM,24,63,64,68,10,65,47,60,65,65,71,4,12,74,false
twente,twente_booth,Taylor Booth,United States,RW,24,68,67,58,10,75,62,65,70,53,54,4,12,74,false
groningen,groningen_rente,Marco Rente,German,RB,24,62,58,68,10,83,31,53,53,67,79,4,12,74,false
utrecht,utrecht_min,David Min,Holland,ST,24,68,65,47,10,76,66,53,60,28,65,4,12,74,false
twente,twe_sadiki,Max Bruns,Holland,CB,24,64,64,68,10,62,43,61,62,68,71,8,25,74,false
fortuna,fortuna_michut,Édouard Michut,French,CDM,24,67,68,65,10,66,57,68,73,61,65,4,12,74,false
feyenoord,feyenoord_kasanwirjo,Neraysho Kasanwirjo,Holland,CB,24,62,59,68,10,75,42,54,58,69,74,4,12,74,false
heerenveen,heerenveen_brouwers,Luuk Brouwers,Holland,CDM,24,68,68,66,10,63,65,66,67,62,75,4,12,74,false
nec,nec_willumsson,Willum Þór Willumsson,Icelandic,CAM,24,68,68,60,10,54,67,69,69,52,74,4,12,74,false
groningen,groningen_bergen,Thom van Bergen,Holland,ST,24,68,68,58,10,77,63,56,70,46,74,4,12,74,false
groningen,groningen_schreuders,Jorg Schreuders,Holland,LM,24,68,67,66,10,72,63,62,67,60,69,4,12,74,false
heerenveen,heerenveen_klaverboer,Bernt Klaverboer,Holland,GK,24,10,11,13,68,69,63,67,69,29,67,4,12,74,false
groningen,groningen_land,Tygo Land,Holland,CM,24,67,68,58,10,69,53,71,75,53,44,4,12,74,false
twente,twente_taha,Younes Taha,Moroccan,CAM,24,68,66,50,10,79,70,65,71,37,62,4,12,74,false
excelsior,excelsior_yegoian,Irakli Yegoian,Georgian,CAM,24,68,67,57,10,65,64,64,72,49,59,4,12,74,false
az,az_kwakman,Dave Kwakman,Holland,CM,24,67,68,66,10,67,57,66,69,61,66,4,12,74,false
heerenveen,heerenveen_smans,Levi Smans,Holland,CAM,24,67,65,54,10,69,62,63,69,43,57,3.4,10,73,false
feyenoord,feyenoord_sliti,Aymen Sliti,Holland,LW,24,67,65,43,10,87,58,59,71,27,48,3.4,10,73,false
sparta,sparta_verschuren,Nick Verschuren,Holland,CB,24,59,56,67,10,64,29,46,53,67,75,3.4,10,73,false
feyenoord,feyenoord_kraaijeveld,Thijs Kraaijeveld,Holland,CDM,24,62,63,67,10,59,52,61,65,69,59,3.4,10,73,false
utrecht,utrecht_offerhaus,Guus Offerhaus,Holland,CB,24,59,57,67,10,63,37,52,47,67,72,3.4,10,73,false
psv,psv_fernandez,Noah Fernandez,Belgian,CAM,24,67,67,60,10,71,57,67,71,53,61,3.4,10,73,false
sparta,sparta_martes,Lushendry Martes,Holland,RB,24,64,63,67,10,82,34,56,63,62,65,3.4,10,73,false
az,az_ichihara,Rion Ichihara,Japanese,CB,24,63,63,67,10,76,35,64,59,66,68,3.4,10,73,false
excelsior,excelsior_timas,Ilano Silva Timas,Cape Verde Islands,LW,24,67,65,44,10,73,65,63,68,29,54,3.4,10,73,false
sparta,utr_van_der_maarel,Jens Toornstra,Holland,CM,34,65,67,63,10,37,68,71,65,61,65,5,32,72,false
fortuna,fortuna_peterson,Kristoffer Peterson,Swedish,LM,24,67,65,49,10,77,68,63,68,34,64,3.4,10,73,false
heerenveen,hee_hammarby,Andries Noppert,Holland,GK,30,10,10,12,67,68,64,65,66,35,67,3,18,76,true
pec_zwolle,pec_lam,Ryan Thomas,New Zealander,CM,30,66,67,63,10,55,57,68,69,57,68,2,10,70,false
groningen,groningen_clement,Pelle Clement,Holland,CM,24,66,67,62,10,65,61,70,67,59,62,3.4,10,73,false
heerenveen,heerenveen_vente,Dylan Vente,Surinamese,ST,24,67,64,44,10,73,67,54,64,26,57,3.4,10,73,false
pec_zwolle,pec_zwolle_mbayo,Dylan Mbayo,Belgian,RM,24,67,64,46,10,86,59,58,71,29,51,3.4,10,73,false
go_ahead,go_ahead_tengstedt,Søren Tengstedt,Danish,RM,24,67,65,44,10,65,64,63,69,24,65,3.4,10,73,false
fortuna,fortuna_oukili,Yassin Oukili,Moroccan,CM,24,67,67,65,10,58,67,64,64,59,77,3.4,10,73,false
heerenveen,heerenveen_rivera,Maxence Rivera,French,LW,24,67,66,49,10,83,61,61,69,37,56,3.4,10,73,false
az,az_lahdo,Mayckel Lahdo,Swedish,RW,24,67,66,44,10,79,63,59,71,27,57,3.4,10,73,false
excelsior,excelsior_biai,Celton Biai,Bissau-Guinean,GK,24,10,11,13,67,69,64,65,68,22,64,3.4,10,73,false
utrecht,utrecht_berg,Davy van den Berg,Holland,CM,24,67,67,65,10,62,66,66,66,60,73,3.4,10,73,false
fortuna,gae_koopman,Ole Romeny,Indonesia,CAM,25,67,65,48,10,68,69,62,68,31,67,2,10,67,false
utrecht,utrecht_ohio,Noah Ohio,Holland,ST,24,67,65,44,10,89,65,51,67,25,69,3.4,10,73,false
fortuna,fortuna_ottele,Syb van Ottele,Holland,CB,24,61,58,67,10,56,56,51,49,68,71,3.4,10,73,false
