team_id,player_id,name,nationality,position,age,attack,midfield,defence,goalkeeping,pace,shooting,passing,dribbling,defending,physical,value_millions,wage_thousands,potential,is_wonderkid
southampton,az_sugawara,Yukinari Sugawara,Japanese,RB,23,74,75,75,10,71,54,73,72,71,71,18,38,85,true
southampton,sou_harwood_bellis,Taylor Harwood-Bellis,English,CB,22,69,68,75,10,65,43,62,66,75,79,3,12,84,true
millwall,millwall_azeez,Femi Azeez,Nigerian,RM,24,75,74,57,10,78,70,73,75,41,68,4.3,17,80,false
burnley,burnley_hannibal,Hannibal,Tunisian,CM,24,74,75,73,10,68,63,74,76,69,77,4.3,17,80,false
wolves,wolves_toti,Toti,Portuguese,CB,24,69,68,75,10,77,47,65,66,75,76,4.3,17,80,false
stoke,hud_sobowale,Sorba Thomas,Welsh,LM,25,75,73,60,10,87,71,74,73,48,70,2,8,79,false
wolves,wolves_bueno,Hugo Bueno,Spanish,LB,23,73,75,73,10,73,56,74,78,70,68,2.4,11,78,false
millwall,millwall_crama,Tristan Crama,French,CB,24,71,69,75,10,68,51,63,67,75,82,4.3,17,80,false
southampton,southampton_scienza,Léo Scienza,Brazilian,LM,24,75,73,48,10,80,70,71,78,28,53,4.3,17,80,false
southampton,hamburg_peretz,Daniel Peretz,Israeli,GK,25,10,11,13,75,74,75,73,77,35,71,13.1,29,81,false
wolves,wolves_mane,Mateus Mané,Portuguese,CAM,24,74,73,61,10,77,70,74,76,51,64,4,16,79,false
west_ham,west_ham_wardprowse,James Ward-Prowse,English,CM,30,72,74,67,10,40,74,80,73,67,55,5,18,87,false
wolves,crystal_palace_johnstone,Sam Johnstone,English,GK,32,10,11,13,74,75,73,68,75,41,73,10.8,58,78,false
derby,derby_morris,Carlton Morris,English,ST,24,74,72,54,10,69,74,59,70,34,77,4,16,79,false
millwall,mil_cooper,Jake Cooper,English,CB,30,64,61,74,10,48,32,48,52,73,84,3,12,76,false
burnley,bur_roberts,Connor Roberts,Welsh,RB,29,73,74,74,10,72,61,71,72,71,67,10,35,76,false
southampton,southampton_manning,Ryan Manning,Irish,LB,28,73,74,72,10,70,63,72,71,68,67,2.6,12,74,false
wolves,wolves_bellegarde,Jean-Ricner Bellegarde,Haitian,CM,24,73,74,71,10,79,64,72,79,70,63,4,16,79,false
wolves,wolves_kalajdzic,Saša Kalajdžić,Austrian,ST,28,74,73,61,10,50,72,69,68,45,64,2.6,12,75,false
southampton,southampton_downes,Flynn Downes,English,CDM,25,71,72,74,10,63,59,69,72,70,76,1.9,10,74,false
stoke,rot2_hull2,Viktor Johansson,Swedish,GK,26,10,10,12,74,75,71,70,77,40,73,1,8,74,false
watford,wat_louza,Imrân Louza,Moroccan,CM,26,74,74,70,10,59,69,73,74,65,67,3,14,80,false
west_ham,west_ham_kilman,Maximilian Kilman,English,CB,24,68,69,74,10,54,42,65,63,74,75,4,16,79,false
west_ham,lei_hermansen,Mads Hermansen,Danish,GK,24,10,11,13,74,75,73,75,75,49,73,3,14,84,false
bolton,bolton_larrazabal,Larrazabal,Spanish,RM,24,74,73,73,10,80,67,68,73,66,79,4,16,79,false
southampton,ply_gallacher,Finn Azaz,Irish,CAM,24,74,73,64,10,73,72,73,74,57,68,2,8,78,false
middlesbrough,ply_ennis2,Morgan Whittaker,English,RM,24,74,71,55,10,77,73,68,74,38,67,2,9,78,false
middlesbrough,middlesbrough_morris,Aidan Morris,United States,CDM,24,68,69,74,10,73,53,62,71,70,84,4,16,79,false
wolves,wolves_gomes,Rodrigo Gomes,Portuguese,LW,24,74,71,63,10,79,69,67,76,58,51,4,16,79,false
burnley,burnley_amdouni,Zeki Amdouni,Swiss,ST,25,74,72,57,10,67,76,69,76,46,60,3.4,14,81,false
burnley,burnley_humphreys,Bashir Humphreys,English,CB,24,68,69,74,10,69,43,66,68,74,74,4,16,79,false
burnley,burnley_pires,Lucas Pires,Brazilian,LB,24,72,73,74,10,76,49,69,72,70,71,4,16,79,false
wolves,wolves_lopez,Fer López,Spanish,RW,24,73,73,54,10,67,68,74,74,39,53,3.7,15,79,false
swansea,swansea_opoku,Joseph Opoku,Ghanaian,LM,24,73,71,56,10,75,70,70,73,42,62,3.7,15,79,false
middlesbrough,middlesbrough_ayling,Luke Ayling,English,CB,24,69,70,73,10,53,58,65,69,74,74,3.7,15,79,false
birmingham,birmingham_ducksch,Marvin Ducksch,German,ST,24,72,73,51,10,55,75,75,73,33,69,3.7,15,79,false
norwich,nor2_mclean,Kenny McLean,Scottish,CDM,33,72,73,73,10,57,68,70,70,68,76,2,10,74,false
sheffield_utd,wolves_doherty,Matt Doherty,Irish,CB,33,70,71,73,10,54,63,69,69,74,72,2,11,75,false
portsmouth,por_thompson3,Josh Murphy,English,LM,30,73,70,54,10,91,69,68,73,38,61,2,10,73,false
swansea,swansea_vigouroux,Lawrence Vigouroux,Chilean,GK,31,10,11,13,73,75,70,70,75,47,70,1.6,9,73,false
charlton,charlton_jones,Lloyd Jones,English,CB,29,64,60,73,10,53,36,48,50,71,83,1.9,10,73,false
west_ham,west_ham_cornet,Maxwel Cornet,Ivorian,LM,24,73,72,67,10,82,74,69,74,66,56,3.7,15,79,false
swansea,swansea_burgess,Cameron Burgess,Australian,CB,29,65,64,73,10,48,37,57,54,73,81,2.2,11,73,false
wrexham,wrexham_windass,Josh Windass,English,CAM,32,73,70,51,10,82,73,69,74,35,66,1.6,10,74,false
derby,middlesbrough_clarke,Matt Clarke,English,CB,28,65,63,73,10,48,37,54,62,74,79,2.1,10,73,false
wolves,southampton_armstrong,Adam Armstrong,English,ST,28,73,71,51,10,73,74,66,73,35,68,4,15,81,false
southampton,southampton_bree,James Bree,English,RB,27,71,70,73,10,67,52,67,66,71,78,2.3,11,74,false
bristol_city,bristol_city_dickie,Rob Dickie,English,CB,29,66,64,73,10,53,45,54,57,73,79,1.9,10,73,false
blackburn,blb_cantwell,Todd Cantwell,English,CAM,27,73,73,56,10,69,69,73,75,43,56,3,14,78,false
wrexham,wrexham_sheaf,Ben Sheaf,English,CDM,25,69,71,73,10,54,56,71,71,72,73,1.8,9,77,false
wolves,wol_hwang,Hwang Hee Chan,Korea Republic,ST,29,73,71,53,10,74,74,69,74,39,67,20,62,79,false
burnley,burnley_larsen,Jacob Bruun Larsen,Danish,LM,24,73,71,63,10,75,71,70,74,55,66,3.7,15,79,false
preston,preston_iversen,Daniel Iversen,Danish,GK,24,10,11,13,73,74,70,61,77,45,70,3.7,15,79,false
burnley,ips_tuanzebe,Axel Tuanzebe,Congo DR,CB,27,68,68,73,10,70,36,64,67,72,74,2,10,74,false
middlesbrough,blb_brittain,Callum Brittain,English,RB,26,73,73,73,10,79,52,67,71,66,75,2,10,76,false
swansea,stk_tymon,Josh Tymon,English,LB,26,73,73,73,10,75,57,70,70,67,72,2,10,74,false
sheffield_utd,cov_o_hare,Callum O'Hare,English,CAM,27,73,73,68,10,73,65,71,77,62,68,4,22,74,false
qpr,qpr_chair,Ilias Chair,Moroccan,LM,28,73,71,49,10,77,66,71,76,32,50,3,14,76,false
watford,watford_payero,Martín Payero,Argentine,CM,24,72,73,69,10,66,67,72,77,66,70,3.7,15,79,false
birmingham,birmingham_klarer,Christoph Klarer,Austrian,CB,24,65,62,73,10,64,37,51,61,74,77,3.7,15,79,false
qpr,qpr_madsen,Nicolas Madsen,Danish,CDM,24,71,73,70,10,57,68,74,72,68,71,3.7,15,79,false
derby,derby_zetterstrom,Jacob Widell Zetterström,Swedish,GK,24,10,11,13,73,75,72,65,75,38,68,3.7,15,79,false
birmingham,birmingham_vazquez,Luis Vázquez,Argentine,ST,24,73,71,59,10,68,73,61,69,43,79,3.7,15,79,false
wolves,wolves_mosquera,Yerson Mosquera,Colombian,CB,24,63,60,73,10,81,30,50,53,72,76,3.7,15,79,false
wolves,wolves_wolfe,David Møller Wolfe,Norwegian,LB,24,73,72,73,10,75,53,66,69,67,73,3.7,15,79,false
wrexham,wre_doyle2,Callum Doyle,English,CB,21,68,69,73,10,58,44,67,67,73,76,2,10,82,false
millwall,millwall_taylor,Caleb Taylor,English,CB,24,65,62,73,10,58,40,51,56,72,80,3.7,15,79,false
west_ham,west_ham_pablo,Pablo,Portuguese,ST,24,73,71,53,10,69,73,64,71,36,69,3.7,15,79,false
west_ham,west_ham_potts,Freddie Potts,English,CDM,24,70,72,73,10,65,58,71,70,70,71,3.7,15,79,false
southampton,southampton_jander,Caspar Jander,German,CM,24,72,73,72,10,70,55,72,73,66,72,3.7,15,79,false
west_ham,mon_magassa,Soungoutou Magassa,French,CDM,21,65,68,73,10,54,49,66,64,72,73,14,22,80,false
southampton,southampton_charles,Shea Charles,Northern Irish,CDM,24,72,73,73,10,64,64,72,71,69,76,3.7,15,79,false
southampton,sou_stephens,Jack Stephens,English,CB,31,65,66,72,10,42,42,61,63,73,71,2,12,74,false
west_brom,derby_mowatt,Alex Mowatt,English,CDM,30,71,72,69,10,50,69,73,69,65,71,1.9,10,72,false
wrexham,wrexham_moore,Kieffer Moore,Welsh,ST,24,72,71,62,10,63,70,56,66,45,81,3.4,14,78,false
burnley,stoke_laurent,Josh Laurent,English,CDM,29,67,68,72,10,69,61,64,70,71,80,2,10,72,false
derby,blb_szmodics,Sammie Szmodics,Irish,CAM,29,72,70,59,10,74,72,68,74,51,62,3,14,74,false
birmingham,birmingham_gray,Demarai Gray,Jamaican,LM,24,72,70,53,10,80,69,65,77,38,58,3.4,14,78,false
wrexham,wre_hyam,Dominic Hyam,Scottish,CB,27,63,62,72,10,51,32,54,58,73,76,2,12,74,false
birmingham,sun_roberts,Patrick Roberts,English,RM,28,72,69,46,10,81,65,66,78,28,43,8,30,78,false
preston,wrexham_whiteman,Ben Whiteman,English,CDM,30,69,71,72,10,57,63,70,67,69,75,1.6,9,72,false
watford,watford_bola,Marc Bola,English,LB,24,68,66,72,10,83,42,58,67,68,73,3.4,14,78,false
birmingham,birmingham_fry,Dael Fry,English,CB,24,63,63,72,10,60,29,56,59,72,73,3.4,14,78,false
burnley,burnley_worrall,Joe Worrall,English,CB,24,59,59,72,10,40,25,51,45,73,70,3.4,14,78,false
millwall,millwall_norre,Casper De Norre,Belgian,CDM,24,71,72,72,10,64,65,68,72,68,72,3.4,14,78,false
wrexham,ips_broadhead,Nathan Broadhead,Welsh,LM,27,72,70,53,10,75,72,69,73,37,67,3,12,78,false
middlesbrough,middlesbrough_mcgree,Riley McGree,Australian,LM,26,72,72,69,10,77,67,69,73,63,73,1.9,9,73,false
derby,blackburn_travis,Lewis Travis,English,CDM,27,68,68,72,10,63,59,65,68,69,78,1.9,9,72,false
qpr,qpr_dunne,Jimmy Dunne,Irish,CB,27,68,67,72,10,61,46,63,65,72,80,2,10,76,false
birmingham,birmingham_neumann,Phil Neumann,German,CB,24,66,65,72,10,79,35,61,66,72,79,3.4,14,78,false
middlesbrough,hull_jones,Alfie Jones,Canadian,CB,27,66,65,72,10,64,40,59,59,71,78,3.5,13,73,false
wrexham,wrexham_brien,Lewis O'Brien,English,CM,24,72,72,72,10,63,62,66,75,68,72,3.4,14,78,false
sheffield_utd,sheffield_utd_tanganga,Japhet Tanganga,English,CB,27,67,66,72,10,70,34,61,66,71,77,2.3,11,73,false
birmingham,birmingham_ho,Paik Seung Ho,Korea Republic,CDM,24,72,72,70,10,64,67,70,74,66,75,3.4,14,78,false
bristol_city,hull_twine,Scott Twine,English,CAM,26,72,71,60,10,76,71,72,73,55,53,4.5,14,73,false
southampton,brentford_roerslev,Mads Roerslev,Danish,RB,25,69,70,72,10,68,45,68,69,70,67,6.5,18,75,false
stoke,stk_wilmot,Ben Wilmot,English,CB,25,65,64,72,10,52,39,56,59,72,76,3,12,78,false
west_brom,west_brom_johnston,Mikey Johnston,Irish,LM,24,72,68,46,10,86,69,64,76,29,48,3.4,14,78,false
watford,watford_ravaglia,Federico Ravaglia,Italian,GK,24,10,11,13,72,74,67,70,76,37,72,3.4,14,78,false
sheffield_utd,sheffield_utd_cooper,Michael Cooper,English,GK,27,10,11,13,72,72,70,73,73,54,71,2.2,11,73,false
burnley,bur_foster,Lyle Foster,South African,ST,25,72,70,53,10,78,71,61,70,36,72,12,32,74,false
bristol_city,birmingham_bird,Max Bird,English,CM,25,71,72,72,10,67,63,69,70,68,70,2.1,10,72,false
bristol_city,bristol_city_atkinson,Rob Atkinson,English,CB,24,62,60,72,10,60,25,49,58,72,79,3.4,14,78,false
qpr,qpr_lamptey,Tariq Lamptey,Ghanaian,RB,25,67,71,72,10,82,44,65,75,68,44,2.1,10,76,false
wrexham,wrexham_cacace,Liberato Cacace,New Zealander,LB,25,72,71,72,10,71,60,67,71,69,73,2.1,10,72,false
burnley,bur_beyer,Jordan Beyer,German,CB,25,64,66,72,10,65,34,61,65,72,65,12,30,77,false
stoke,swa_galbraith,Ethan Galbraith,Northern Irish,RB,24,71,72,70,10,73,64,70,74,66,66,2,10,76,false
southampton,southampton_wood,Nathan Wood,English,CB,24,61,59,72,10,71,24,48,55,71,74,3.4,14,78,false
birmingham,birmingham_iwata,Tomoki Iwata,Japanese,RB,24,72,71,72,10,75,64,67,69,69,77,3.4,14,78,false
sheffield_utd,sheffield_utd_burrows,Harrison Burrows,English,LB,24,71,72,69,10,75,64,72,72,66,68,3.4,14,78,false
swansea,swa_cabango2,Ben Cabango,Welsh,CB,25,61,59,72,10,60,28,47,52,72,77,2,10,76,false
norwich,norwich_mattsson,Pelle Mattsson,Danish,CDM,24,67,69,72,10,55,54,65,67,69,75,3.4,14,78,false
derby,sc_paderborn_bilbija,Filip Bilbija,German,CAM,23,72,70,50,10,65,70,70,73,32,67,0.9,3,79,false
bristol_city,brc_knight,Jason Knight,Irish,CM,24,72,72,71,10,71,64,70,72,67,72,3,12,78,false
millwall,millwall_doughty,Alfie Doughty,English,LB,24,71,72,71,10,78,58,71,69,67,68,3.4,14,78,false
burnley,burnley_tresor,Mike Trésor,Belgian,LM,24,72,71,51,10,78,67,72,75,38,47,3.4,14,78,false
wolves,wolves_doyle,Tommy Doyle,English,CDM,24,72,72,69,10,65,66,73,74,67,62,3.4,14,78,false
swansea,swansea_just,Elijah Just,New Zealander,CAM,24,72,71,59,10,81,69,67,74,48,58,3.4,14,78,false
burnley,chelsea_broja,Armando Broja,Albanian,ST,24,72,69,50,10,66,72,54,71,30,70,18.8,45,81,false
wolves,wolves_said,Rafiki Saïd,Comoran,LM,24,72,69,47,10,84,69,62,75,25,66,3.4,14,78,false
norwich,norwich_kvistgaarden,Mathias Kvistgaarden,Danish,ST,24,72,70,58,10,87,71,61,74,48,68,3.4,14,78,false
swansea,swansea_franco,Gonçalo Franco,Portuguese,CDM,21,72,72,71,10,65,64,69,72,67,73,1.1,7,82,true
birmingham,birmingham_lund,Kristoffer Lund,United States,LB,24,72,71,72,10,85,54,66,68,65,68,3.4,14,78,false
qpr,qpr_varane,Jonathan Varane,French,CDM,24,65,67,72,10,63,50,65,69,70,79,3.4,14,78,false
watford,watford_bove,Edoardo Bove,Italian,CM,24,72,72,72,10,60,69,70,74,73,62,3.4,14,78,false
middlesbrough,middlesbrough_malanda,Adilson Malanda,French,CB,24,64,61,72,10,77,36,53,60,72,79,3.4,14,78,false
burnley,burnley_sonne,Oliver Sonne,Peru,RB,24,71,71,72,10,78,49,65,69,66,67,3.4,14,78,false
wolves,wolves_tchatchoua,Jackson Tchatchoua,Cameroonian,RB,24,72,69,72,10,94,59,60,69,66,76,3.4,14,78,false
norwich,norwich_kovacevic,Vladan Kovacević,Bosnian,GK,24,10,11,13,72,72,70,70,73,38,71,3.4,14,78,false
southampton,southampton_edozie2,Samuel Edozie,English,LM,24,72,69,48,10,84,62,65,75,28,56,3.4,14,78,false
preston,preston_devine,Alfie Devine,English,CAM,24,72,71,62,10,77,67,71,73,54,66,3.4,14,78,false
southampton,wba_thomas6,Tom Fellows,English,RM,21,72,71,59,10,82,64,69,72,46,64,2,8,80,false
southampton,southampton_welington,Welington,Brazilian,LB,24,70,71,72,10,77,52,67,70,68,64,3.4,14,78,false
bristol_city,bristol_city_horvat,Tomi Horvat,Slovenian,CM,24,72,71,62,10,74,70,73,75,55,69,3.4,14,78,false
norwich,norwich_ahmed,Ali Ahmed,Canadian,LM,24,72,72,68,10,83,61,67,73,61,64,3.4,14,78,false
burnley,lille_raghouber,Ugo Raghouber,French,CDM,22,69,70,71,10,70,61,65,72,68,70,11.3,20,80,false
sheffield_utd,sheffield_utd_bamford,Patrick Bamford,English,ST,33,71,71,53,10,66,71,66,68,36,70,1.8,11,71,false
sheffield_utd,sheffield_utd_riedewald,Jaïro Riedewald,Holland,CDM,29,69,71,71,10,52,61,72,68,70,70,2.2,11,71,false
norwich,norwich_stacey,Jack Stacey,English,RB,24,70,69,71,10,70,55,64,69,68,73,3.2,14,77,false
birmingham,birmingham_samuel,Bright Osayi-Samuel,Nigerian,RB,24,71,69,70,10,83,58,63,72,65,75,3.2,14,77,false
portsmouth,portsmouth_adams,Ebou Adams,Gambian,CDM,24,65,65,71,10,71,59,61,65,70,82,3.2,14,77,false
west_brom,bournemouth_mepham,Chris Mepham,Welsh,CB,27,62,62,71,10,46,37,54,59,72,72,10.9,35,76,false
southampton,blackburn_diaz,Ben Brereton Díaz,Chilean,RM,26,71,69,56,10,78,71,65,70,41,72,2.5,11,75,false
west_brom,barnsley_styles,Callum Styles,Hungarian,LB,25,70,71,70,10,68,62,67,71,66,66,1.2,7,75,false
preston,pre_storey,Jordan Storey,English,CB,27,63,62,71,10,52,34,54,57,72,75,2,10,74,false
norwich,norwich_darling,Harry Darling,English,CB,24,66,64,71,10,68,45,59,62,71,78,3.2,14,77,false
portsmouth,portsmouth_schmid,Nicolas Schmid,Austrian,GK,24,10,11,13,71,71,69,68,71,44,70,3.2,14,77,false
preston,plymouth_gibson,Lewis Gibson,English,CB,24,65,64,71,10,59,39,59,62,71,75,1.3,8,73,false
preston,preston_lang,Callum Lang,English,CAM,24,71,69,59,10,79,70,66,72,49,72,3.2,14,77,false
west_brom,west_brom_phillips2,Nat Phillips,English,CB,24,62,60,71,10,48,30,50,51,70,76,3.2,14,77,false
middlesbrough,middlesbrough_borges,Neto Borges,Brazilian,LB,24,69,68,71,10,67,50,65,67,68,78,3.2,14,77,false
preston,pre_johnson2,Ali McCann,Northern Irish,CM,25,67,68,71,10,67,60,67,70,71,76,2,10,74,false
birmingham,birmingham_cochrane,Alex Cochrane,English,LB,24,69,69,71,10,72,45,66,68,67,68,3.2,14,77,false
bristol_city,bristol_city_riis,Emil Riis,Danish,ST,24,71,68,48,10,72,73,54,67,28,70,3.2,14,77,false
wolves,stoke_hoever,Ki-Jana Hoever,Holland,RB,23,70,70,71,10,72,55,67,70,67,70,2,10,74,false
bristol_city,stoke_mcnally,Luke McNally,Irish,CB,25,64,63,71,10,52,35,53,60,71,74,2,10,71,false
watford,watford_ngakia,Jeremy Ngakia,Congo DR,RB,24,67,68,71,10,72,49,62,68,68,64,1.9,10,72,false
burnley,bur_ekdal,Hjalmar Ekdal,Swedish,CB,26,62,62,71,10,52,33,53,62,72,72,10,30,74,false
wolves,wolves_traore,Boubacar Traoré,Malian,CDM,24,69,70,71,10,64,53,68,71,66,73,2.8,12,79,false
millwall,millwall_servais,Mathis Servais,Belgian,CM,24,71,71,62,10,63,63,69,72,53,61,3.2,14,77,false
stoke,twe_manhoef,Million Manhoef,Holland,RM,22,71,69,63,10,82,67,65,74,56,71,14,30,83,true
southampton,southampton_archer,Cameron Archer,English,ST,24,71,68,44,10,82,71,59,72,25,65,3.2,14,77,false
watford,watford_zemura,Jordan Zemura,Zimbabwean,LB,24,68,71,70,10,70,55,66,71,67,50,3.2,14,77,false
swansea,swansea_stamenic,Marko Stamenić,New Zealander,CDM,22,69,70,71,10,65,59,66,70,67,75,1.7,9,73,false
swansea,swansea_sung,Eom Ji Sung,Korea Republic,LM,24,71,69,53,10,85,64,63,73,36,65,3.2,14,77,false
middlesbrough,bristol_city_conway,Tommy Conway,Scottish,ST,22,71,69,51,10,81,69,59,71,35,65,2.4,11,80,false
burnley,burnley_hountondji,Andréas Hountondji,Benin,ST,24,71,68,43,10,82,69,58,72,22,68,3.2,14,77,false
preston,preston_osmajic,Milutin Osmajić,Montenegrin,ST,25,71,68,54,10,83,72,55,62,37,79,2.3,11,74,false
swansea,swansea_walta,Leo Walta,Finnish,CAM,24,71,71,65,10,68,71,71,72,60,65,3.2,14,77,false
southampton,southampton_dobbin,Lewis Dobbin,English,LM,24,71,68,55,10,85,67,62,73,41,59,3.2,14,77,false
birmingham,birmingham_leonard,Marc Leonard,Scottish,CDM,24,71,71,69,10,71,64,71,69,65,67,3.2,14,77,false
birmingham,birmingham_solis,Jhon Solís,Colombian,CDM,24,68,68,71,10,58,62,64,66,68,77,3.2,14,77,false
west_brom,west_brom_price,Isaac Price,Northern Irish,CAM,24,71,71,68,10,66,67,69,70,64,70,3.2,14,77,false
derby,der_clark2,Bobby Clark,English,CAM,21,71,71,61,10,68,61,69,73,51,59,2,10,84,true
west_ham,west_ham_scarles,Oliver Scarles,English,LB,24,67,69,71,10,69,48,65,68,70,64,3.2,14,77,false
derby,der_agyemang,Patrick Agyemang,United States,ST,25,71,69,49,10,78,69,53,68,27,74,3,12,78,false
portsmouth,portsmouth_devlin,Terry Devlin,Northern Irish,RB,24,70,68,71,10,73,59,63,66,68,77,3.2,14,77,false
millwall,millwall_neghli,Camiel Neghli,Algerian,RM,24,71,69,60,10,80,70,67,70,50,66,3.2,14,77,false
derby,derby_langas,Sondre Langås,Norwegian,CB,24,68,64,71,10,86,38,57,64,68,85,3.2,14,77,false
sheffield_utd,sheffield_utd_peck,Sydie Peck,English,CDM,21,70,71,71,10,68,59,68,70,66,72,1.6,9,75,true
norwich,norwich_cordoba,José Córdoba,Panama,CB,24,64,62,70,10,76,31,54,63,69,76,3,13,76,false
millwall,millwall_ivanovic,Mihailo Ivanović,Serbian,ST,24,70,68,54,10,72,70,56,68,40,70,3,13,76,false
middlesbrough,middlesbrough_lankshear,Will Lankshear,English,ST,24,70,67,50,10,66,70,53,66,29,72,3,13,76,false
norwich,norwich_mcconville,Ruairi McConville,Northern Irish,CB,24,61,59,70,10,62,32,50,51,70,72,3,13,76,false
lincoln,lincoln_coubis,Andrei Coubiș,Romanian,CB,24,62,58,70,10,61,36,47,52,68,80,3,13,76,false
wrexham,brc_james2,Matty James,English,CDM,34,68,70,70,10,50,62,71,65,67,69,2,10,72,false
charlton,charlton_kaminski,Thomas Kaminski,Belgian,GK,32,10,11,13,70,69,70,68,70,46,69,2.5,12,74,false
wolves,wolves_bentley,Daniel Bentley,English,GK,24,10,11,13,70,71,67,68,71,46,70,3,13,76,false
birmingham,birmingham_robinson,Jack Robinson,English,CB,24,65,65,70,10,48,41,61,61,70,73,3,13,76,false
millwall,mil_leonard,Ryan Leonard,English,RB,33,70,68,70,10,69,63,65,66,68,75,2,10,71,false
wrexham,wre_coady,Conor Coady,English,CB,32,66,69,70,10,40,56,70,63,72,65,3,14,76,false
lincoln,lincoln_bradley,Sonny Bradley,English,CB,33,60,57,70,10,37,29,46,46,69,82,1.5,10,70,false
lincoln,lincoln_reach,Adam Reach,English,LB,24,70,70,69,10,70,65,68,69,66,68,3,13,76,false
derby,derby_taylor,Charlie Taylor,English,LB,31,67,68,70,10,54,52,67,68,72,70,2.5,12,75,false
bristol_city,wba_wallace,Jed Wallace,English,RM,31,70,69,56,10,72,67,69,71,45,62,3,14,74,false
millwall,millwall_crocombe,Max Crocombe,New Zealander,GK,24,10,11,13,70,69,70,66,68,47,70,3,13,76,false
charlton,charlton_bell,Amari'i Bell,Jamaican,CB,31,66,65,70,10,75,50,60,67,70,74,2.1,11,70,false
wrexham,wrexham_ward,Danny Ward,Welsh,GK,32,10,11,13,70,71,69,68,69,46,68,1.9,11,70,false
sheffield_utd,sheffield_utd_rothwell,Joe Rothwell,English,CDM,30,69,70,69,10,73,65,70,71,69,67,1.6,9,70,false
preston,preston_hughes,Andrew Hughes,Welsh,CB,32,65,64,70,10,56,42,62,60,70,78,1.8,10,71,false
